Name,Fulladdress,status,Categories,phone,Review Count,Place Id,Average Rating,Reviews,Google Maps URL,Latitude,Longitude,Website,Open Now,Opening Hours,logo,catalog
Jawhara Jewellery - Mall of the Emirates,1st Floor - مول الامارات - شارع الشيخ زايد - near to Lush - البرشاء - البرشاء 1 - دبي - United Arab Emirates,OPERATIONAL,jewelry_store,+971 4 344 9720,3,ChIJ-0iLQAxrXz4RL0pFDnmjR88,1,https://search.google.com/local/reviews?placeid=ChIJ-0iLQAxrXz4RL0pFDnmjR88,https://maps.google.com/?cid=14936086429523331631,25.1181203,55.2005828,https://jawharajewellery.com/,False,"['Monday: 10:00AM–10:00PM', 'Tuesday: 10:00AM–10:00PM', 'Wednesday: 10:00AM–10:00PM', 'Thursday: 10:00AM–12:00AM', 'Friday: 10:00AM–12:00AM', 'Saturday: 10:00AM–12:00AM', 'Sunday: 10:00AM–10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014908_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014908_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014908_2.jpg']]"
Jawhara Jewellery - Ibn Battuta Mall,"Ibn Batuta Mall, Near Ibn Battuta Metro Station، - شارع الشيخ زايد - قرية جبل علي - دبي - United Arab Emirates",OPERATIONAL,jewelry_store,+971 4 575 4939,5,ChIJEeJbs6cTXz4Ry8j3EO1PJGY,3.6,https://search.google.com/local/reviews?placeid=ChIJEeJbs6cTXz4Ry8j3EO1PJGY,https://maps.google.com/?cid=7360095570640750795,25.0454716,55.12033,https://www.jawharajewellery.com/,False,"['Monday: 10:00AM–10:00PM', 'Tuesday: 10:00AM–10:00PM', 'Wednesday: 10:00AM–10:00PM', 'Thursday: 10:00AM–10:00PM', 'Friday: 10:00AM–10:00PM', 'Saturday: 10:00AM–10:00PM', 'Sunday: 10:00AM–10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014910_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014910_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014910_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014910_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014910_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014910_5.jpg']]"
Farah,"IBN Battuta Mall, Jebel Ali Village, ECP19 Egypt Court, between GAP & Carters - قرية جبل علي - دبي - United Arab Emirates",OPERATIONAL,jewelry_store,+971 4 456 5074,1,ChIJoVwN8WATXz4RT_dHbzFynXU,5,https://search.google.com/local/reviews?placeid=ChIJoVwN8WATXz4RT_dHbzFynXU,https://maps.google.com/?cid=8475055630427092815,25.045255,55.1203923,http://farah-me.com/,False,"['Monday: 10:00AM–11:00PM', 'Tuesday: 10:00AM–11:00PM', 'Wednesday: 10:00AM–11:00PM', 'Thursday: 10:00AM–11:00PM', 'Friday: 10:00AM–11:00PM', 'Saturday: 10:00AM–11:00PM', 'Sunday: 10:00AM–11:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014913_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014913_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014913_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014913_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014913_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014913_5.jpg']]"
Yafei Jewelry,1 24th St - Al Barsha - Al Barsha 2 - Dubai - United Arab Emirates,OPERATIONAL,jewelry_store,+971 4 385 1717,5,ChIJV-cHx_RrXz4RKMuT0UWiTn8,4.5,https://search.google.com/local/reviews?placeid=ChIJV-cHx_RrXz4RKMuT0UWiTn8,https://maps.google.com/?cid=9173447911752846120,25.0989318,55.2045701,,False,"['Monday: 9:00AM–11:20PM', 'Tuesday: 9:00AM–11:20PM', 'Wednesday: 9:00AM–11:20PM', 'Thursday: 9:00AM–11:20PM', 'Friday: 9:00AM–11:20PM', 'Saturday: 9:00AM–11:20PM', 'Sunday: 9:00AM–11:20PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014917_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014917_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014917_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014917_3.jpg']]"
Jawhara Jewellery - Dubai Marina Mall,"Promenade level, Dubai Marina Mall Sheikh Zayed Rd - 34GR+H6 - دبي مارينا - دبي - United Arab Emirates",OPERATIONAL,jewelry_store,+971 4 585 0609,0,ChIJo-3pwC9tXz4RdSE9ukLUqpI,0,https://search.google.com/local/reviews?placeid=ChIJo-3pwC9tXz4RdSE9ukLUqpI,https://maps.google.com/?cid=10568492858635788661,25.0764375,55.1405625,https://www.jawharajewellery.com/,False,"['Monday: 10:00AM–10:00PM', 'Tuesday: 10:00AM–10:00PM', 'Wednesday: 10:00AM–10:00PM', 'Thursday: 10:00AM–12:00AM', 'Friday: 10:00AM–12:00AM', 'Saturday: 10:00AM–12:00AM', 'Sunday: 10:00AM–10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014919_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014919_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014919_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014919_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014919_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014919_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014919_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014919_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014919_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014919_9.jpg']]"
Al Abbadi Jewellers مجوهرات العبادي,Street # 23 al barsha mall - البرشاء - البرشاء 2 - دبي - United Arab Emirates,OPERATIONAL,jewelry_store,+971 4 385 1010,1,ChIJtU9-uPRrXz4R6Sj80Lw-vnQ,5,https://search.google.com/local/reviews?placeid=ChIJtU9-uPRrXz4R6Sj80Lw-vnQ,https://maps.google.com/?cid=8412230134655625449,25.0987047,55.2053639,,False,"['Monday: 9:30AM–11:00PM', 'Tuesday: 9:30AM–11:00PM', 'Wednesday: 9:30AM–11:00PM', 'Thursday: 9:30AM–12:00AM', 'Friday: 2:00PM–12:00AM', 'Saturday: 9:30AM–11:00PM', 'Sunday: 9:30AM–11:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014924_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014924_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014924_2.jpg']]"
Jawhara Jewellery - Jabel Ali Hotel,Jabel Ali Hotel Dubai - Mina Jebel Ali - Jebel Ali Freezone - Dubai - United Arab Emirates,OPERATIONAL,jewelry_store,+971 4 887 5253,3,ChIJLYde3b4RXz4RszYuTjWn4kY,5,https://search.google.com/local/reviews?placeid=ChIJLYde3b4RXz4RszYuTjWn4kY,https://maps.google.com/?cid=5107828774778320563,24.9877593,55.0231371,http://jawharajewellery.com/,False,"['Monday: 10:00AM–10:30PM', 'Tuesday: 10:00AM–10:30PM', 'Wednesday: 10:00AM–10:30PM', 'Thursday: 10:00AM–10:30PM', 'Friday: 10:00AM–10:30PM', 'Saturday: 10:00AM–10:30PM', 'Sunday: 10:00AM–10:30PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014927_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014927_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014927_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014927_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014927_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014927_5.jpg']]"
Damas Jewellery,"Egypt Court, IBN Battuta Mall, Opp. Sharaf DG and Boots Pharmacy - Jebel Ali Village - Dubai - United Arab Emirates",OPERATIONAL,jewelry_store,+971 4 882 6489,5,ChIJudinVTwTXz4R_D4c_DdX4MI,3.6,https://search.google.com/local/reviews?placeid=ChIJudinVTwTXz4R_D4c_DdX4MI,https://maps.google.com/?cid=14042319536105733884,25.0453974,55.1199398,http://www.damasjewellery.com/,False,"['Monday: 10:00AM–10:00PM', 'Tuesday: 10:00AM–10:00PM', 'Wednesday: 10:00AM–10:00PM', 'Thursday: 10:00AM–10:00PM', 'Friday: 10:00AM–10:00PM', 'Saturday: 10:00AM–10:00PM', 'Sunday: 10:00AM–10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014930_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014930_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014930_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014930_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014930_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014930_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014930_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014930_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014930_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014930_9.jpg']]"
Damas Jewellery,4th Interchange - Sheikh Zayed Rd - Al Barsha - Al Barsha 1 - Dubai - United Arab Emirates,OPERATIONAL,jewelry_store,+971 4 341 0633,5,ChIJUQAZwr5rXz4RYgpfaFUN_JA,2.4,https://search.google.com/local/reviews?placeid=ChIJUQAZwr5rXz4RYgpfaFUN_JA,https://maps.google.com/?cid=10447239896067148386,25.1187581,55.2001059,http://damasjewellery.com/,False,"['Monday: 10:00AM–10:00PM', 'Tuesday: 10:00AM–10:00PM', 'Wednesday: 10:00AM–10:00PM', 'Thursday: 10:00AM–12:00AM', 'Friday: 10:00AM–12:00AM', 'Saturday: 10:00AM–12:00AM', 'Sunday: 10:00AM–10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014934_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014934_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014934_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014934_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014934_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014934_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014934_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014934_7.jpg']]"
Rossella jewellery,Al-Barsha Mall - Al-Barsha 1 - Al Barsha - Al Barsha 2 - Dubai - United Arab Emirates,OPERATIONAL,jewelry_store,+971 4 385 0240,5,ChIJ048Mv_RrXz4R4dc0AYSD-sk,3.9,https://search.google.com/local/reviews?placeid=ChIJ048Mv_RrXz4R4dc0AYSD-sk,https://maps.google.com/?cid=14554089748780341217,25.098982,55.204972,http://www.rossella.ae/,False,"['Monday: 10:00AM–10:30PM', 'Tuesday: 10:00AM–10:30PM', 'Wednesday: 10:00AM–10:30PM', 'Thursday: 10:00AM–10:30PM', 'Friday: 10:00AM–12:00PM, 2:00–10:30PM', 'Saturday: 10:00AM–10:30PM', 'Sunday: 10:00AM–10:30PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014938_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014938_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014938_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014938_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014938_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014938_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014938_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014938_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014938_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014938_9.jpg']]"
Lifestyle Fine Jewelry Shop - Ibn Battuta Mall,"Ground Floor,Ibn Battuta Mall Expansion - قرية جبل علي - دبي - United Arab Emirates",OPERATIONAL,jewelry_store,+971 4 429 3166,5,ChIJoTqvqj0TXz4RJfjCcaHIi-Y,3.7,https://search.google.com/local/reviews?placeid=ChIJoTqvqj0TXz4RJfjCcaHIi-Y,https://maps.google.com/?cid=16612592246210099237,25.0449321,55.1196673,,False,"['Monday: 10:00AM–10:00PM', 'Tuesday: 10:00AM–10:00PM', 'Wednesday: 10:00AM–10:00PM', 'Thursday: 10:00AM–10:00PM', 'Friday: 10:00AM–12:00AM', 'Saturday: 10:00AM–12:00AM', 'Sunday: 10:00AM–10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014943_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014943_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014943_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014943_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014943_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014943_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014943_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014943_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014943_8.jpg']]"
Mahallati Jewellery Mall Of The Emirates,Dubai - Al Barsha - Al Barsha 1 - Dubai - United Arab Emirates,OPERATIONAL,jewelry_store,+971 4 341 0787,5,ChIJi3xC4b5rXz4R59lcQDnv8uU,4.6,https://search.google.com/local/reviews?placeid=ChIJi3xC4b5rXz4R59lcQDnv8uU,https://maps.google.com/?cid=16569569008221477351,25.1183986,55.2008057,http://www.mahallatijewellery.com/,False,"['Monday: 10:00AM–11:30PM', 'Tuesday: 10:30AM–11:30PM', 'Wednesday: 10:00AM–11:30PM', 'Thursday: 10:00AM–11:30PM', 'Friday: 10:00AM–11:30PM', 'Saturday: 10:00AM–11:30PM', 'Sunday: 10:00AM–11:30PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014948_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014948_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014948_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014948_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014948_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014948_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014948_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014948_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014948_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014948_9.jpg']]"
Grand Lucky Jewellery LLC IBN Battuta Mall,Sheikh Zayed Rd - Jebel Ali Village - Dubai - United Arab Emirates,OPERATIONAL,jewelry_store,+971 4 580 0831,0,ChIJiQbNRogTXz4RDN1f7aRmJpw,0,https://search.google.com/local/reviews?placeid=ChIJiQbNRogTXz4RDN1f7aRmJpw,https://maps.google.com/?cid=11251793577574915340,25.0447504,55.1201899,,False,"['Monday: 9:30AM–11:00PM', 'Tuesday: 9:30AM–11:00PM', 'Wednesday: 9:30AM–11:00PM', 'Thursday: 9:30AM–11:00PM', 'Friday: 9:30AM–12:00AM', 'Saturday: 9:30AM–12:00AM', 'Sunday: 9:30AM–11:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014952_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014952_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014952_2.jpg']]"
Damas Jewellery,Umm Suqeim Street 1 Lulu Hypermarket Unit 1-5 - البرشاء - البرشاء 1 - دبي - United Arab Emirates,OPERATIONAL,jewelry_store,+971 4 341 8413,5,ChIJOQGnxMFrXz4R8vx4sXw1r4Q,3.4,https://search.google.com/local/reviews?placeid=ChIJOQGnxMFrXz4R8vx4sXw1r4Q,https://maps.google.com/?cid=9560919343600565490,25.117309,55.207615,https://www.damasjewellery.com/,False,"['Monday: 10:00AM–11:00PM', 'Tuesday: 10:00AM–11:00PM', 'Wednesday: 10:00AM–11:00PM', 'Thursday: 10:00AM–11:00PM', 'Friday: 10:00AM–11:00PM', 'Saturday: 10:00AM–11:00PM', 'Sunday: 10:00AM–11:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014955_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014955_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014955_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014955_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014955_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014955_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014955_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014955_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014955_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014955_9.jpg']]"
ASHQ Jewellery,The Address Dubai Marina - Dubai Marina - Dubai - United Arab Emirates,OPERATIONAL,jewelry_store,+971 56 330 4747,1,ChIJGwWoM6dtXz4Rsl1_ile3xiM,5,https://search.google.com/local/reviews?placeid=ChIJGwWoM6dtXz4Rsl1_ile3xiM,https://maps.google.com/?cid=2577949423329828274,25.0774133,55.1401917,https://ashqjewellery.com/,False,"['Monday: 10:00AM–9:00PM', 'Tuesday: 10:00AM–9:00PM', 'Wednesday: 10:00AM–9:00PM', 'Thursday: 10:00AM–9:00PM', 'Friday: 10:00AM–9:00PM', 'Saturday: 10:00AM–9:00PM', 'Sunday: 10:00AM–9:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014959_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04014959_1.jpg']]"
